224;79;[ 2, 2, 2, 2, 2 ];0.300; 32;FastAbelian;{}
224;6;[ 2, 2, 2, 2, 2 ];0.280; 32;FastAbelian;{}
224;7;[ 2, 2, 2, 2, 2 ];0.290; 32;FastAbelian;{}
224;90;[ 2, 2, 2, 2, 2 ];0.270; 32;FastAbelian;{}
224;78;[ 2, 2, 2, 2, 2 ];0.270; 32;FastAbelian;{}
224;89;[ 2, 2, 2, 2, 2 ];0.260; 32;FastAbelian;{}
224;81;[ 2, 2, 2, 2, 2 ];0.230; 32;FastAbelian;{}
224;70;[ 2, 2, 2, 2, 2 ];0.250; 32;FastAbelian;{}
224;71;[ 2, 2, 2, 2, 2 ];0.250; 32;FastAbelian;{}
224;91;[ 2, 2, 2, 2, 2 ];0.230; 32;FastAbelian;{}
224;97;[ 2, 2, 2, 2, 2 ];0.210; 32;FastAbelian;{}
224;73;[ 2, 2, 2, 2, 2 ];0.250; 32;FastAbelian;{}
224;92;[ 2, 2, 2, 2, 2 ];0.240; 32;FastAbelian;{}
224;100;[ 2, 2, 2, 2, 2 ];0.230; 32;FastAbelian;{}
224;65;[ 2, 2, 2, 2, 2 ];0.260; 32;FastAbelian;{}
224;99;[ 2, 2, 2, 2, 2 ];0.220; 32;FastAbelian;{}
224;64;[ 2, 2, 2, 2, 2 ];0.210; 32;FastAbelian;{}
224;74;[ 2, 2, 2, 2, 2 ];0.210; 32;FastAbelian;{}
224;93;[ 2, 2, 2, 2, 2 ];0.190; 32;FastAbelian;{}
