48;20;[ 2, 3, 3, 3, 3 ];0.01;32;FastAbelian;{I:abelianization}
48;23;[ 2, 2, 2, 2, 2, 3 ];0.01;32;FastAbelian;{I:abelianization}
48;23;[ 2, 2, 2, 3, 12 ];0.01;32;FastAbelian;{I:abelianization}
48;52;[ 2, 2, 2, 2, 2 ];0.01;32;FastAbelian;{I:abelianization}
48;52;[ 2, 2, 2, 2, 2, 3 ];0.01;32;FastAbelian;{I:abelianization}
48;52;[ 3, 3, 4, 6 ];0.01;32;FastAbelian;{I:order}
50;5;[ 10, 10, 25 ];0.01;32;FastAbelian;{I:order}
56;13;[ 4, 7, 7 ];0.01;32;FastAbelian;{I:order}
60;13;[ 2, 3, 3, 15 ];0.01;32;FastAbelian;{I:abelianization}
60;13;[ 3, 5, 5 ];0.01;32;FastAbelian;{I:abelianization}
60;4;[ 3, 15, 15 ];0.01;32;FastAbelian;{I:abelianization}
63;4;[ 7, 7, 7 ];0.01;32;FastAbelian;{I:abelianization}
63;4;[ 9, 9, 21 ];0.01;32;FastAbelian;{I:order}
64;1;[ 8, 8, 32 ];0.01;32;FastAbelian;{I:abelianization}
64;260;[ 2, 4, 16 ];0.01;32;FastAbelian;{I:order}
64;267;[ 4, 8, 32 ];0.01;32;FastAbelian;{I:order}
64;55;[ 2, 8, 32 ];0.01;32;FastAbelian;{I:order}
64;83;[ 2, 8, 16 ];0.01;32;FastAbelian;{I:order}
66;4;[ 3, 6, 6 ];0.01;32;FastAbelian;{I:KW}
72;18;[ 2, 2, 4, 4 ];0.01;32;FastAbelian;{I:order}
72;36;[ 3, 4, 6 ];0.01;32;FastAbelian;{I:abelianization}
72;50;[ 8, 12, 24 ];0.01;32;FastAbelian;{I:order}
80;20;[ 2, 5, 20 ];0.01;32;FastAbelian;{I:abelianization}
80;23;[ 2, 4, 8 ];0.01;32;FastAbelian;{I:KW}
80;23;[ 2, 5, 5 ];0.01;32;FastAbelian;{I:KW}
84;15;[ 2, 2, 6, 7 ];0.01;32;FastAbelian;{I:abelianization}
96;176;[ 2, 2, 3, 12 ];0.01;32;FastAbelian;{I:abelianization}
96;2;[ 2, 2, 3, 3 ];0.01;32;FastAbelian;{I:KW}
96;220;[ 2, 3, 24 ];0.01;32;FastAbelian;{I:order}
96;231;[ 2, 4, 8 ];0.01;32;FastAbelian;{I:order}
96;59;[ 2, 6, 12 ];0.01;32;FastAbelian;{I:abelianization}
96;59;[ 2, 8, 16 ];0.01;32;FastAbelian;{I:abelianization}
99;1;[ 3, 3, 33 ];0.01;32;FastAbelian;{I:KW}
99;1;[ 3, 9, 9 ];0.01;32;FastAbelian;{I:KW}
108;2;[ 2, 108, 108 ];0.01;32;FastAbelian;{I:KW}
114;6;[ 2, 3, 38 ];0.01;32;FastAbelian;{I:KW}
120;31;[ 2, 5, 15 ];0.01;32;FastAbelian;{I:KW}
120;31;[ 2, 5, 60 ];0.01;32;FastAbelian;{I:abelianization}
120;4;[ 2, 5, 30 ];0.01;32;FastAbelian;{I:KW}
120;4;[ 2, 6, 6 ];0.01;32;FastAbelian;{I:KW}
120;47;[ 2, 6, 30 ];0.01;32;FastAbelian;{I:abelianization}
128;1;[ 2, 32, 32 ];0.01;32;FastAbelian;{I:KW}
128;837;[ 2, 4, 8 ];0.01;32;FastAbelian;{I:abelianization}
128;837;[ 4, 4, 16 ];0.01;32;FastAbelian;{I:abelianization}
144;101;[ 2, 6, 12 ];0.01;32;FastAbelian;{I:abelianization}
144;178;[ 4, 4, 6 ];0.01;32;FastAbelian;{I:abelianization}
144;2;[ 3, 6, 9 ];0.01;32;FastAbelian;{I:KW}
144;23;[ 3, 4, 18 ];0.01;32;FastAbelian;{I:abelianization}
144;23;[ 3, 4, 9 ];0.01;32;FastAbelian;{I:abelianization}
144;47;[ 3, 4, 6 ];0.01;32;FastAbelian;{I:abelianization}
160;238;[ 2, 5, 20 ];0.01;32;FastAbelian;{I:order}
176;2;[ 2, 8, 11 ];0.01;32;FastAbelian;{I:KW}
180;37;[ 2, 4, 12 ];0.01;32;FastAbelian;{I:order}
192;127;[ 3, 3, 12 ];0.01;32;FastAbelian;{I:abelianization}
192;1543;[ 2, 4, 8 ];0.01;32;FastAbelian;{I:order}
192;1543;[ 2, 6, 8 ];0.01;32;FastAbelian;{I:order}
192;835;[ 3, 3, 8 ];0.01;32;FastAbelian;{I:abelianization}
216;2;[ 2, 3, 36 ];0.01;32;FastAbelian;{I:KW}
216;2;[ 2, 4, 36 ];0.01;32;FastAbelian;{I:KW}
224;164;[ 2, 8, 8 ];0.01;32;FastAbelian;{I:abelianization}
240;208;[ 2, 5, 8 ];0.01;32;FastAbelian;{I:order}
252;46;[ 2, 3, 14 ];0.01;32;FastAbelian;{I:abelianization}
280;29;[ 2, 4, 7 ];0.01;32;FastAbelian;{I:KW}
288;367;[ 3, 3, 4 ];0.01;32;FastAbelian;{I:abelianization}
318;4;[ 2, 3, 106 ];0.01;32;FastAbelian;{I:KW}
320;1003;[ 2, 4, 5 ];0.01;32;FastAbelian;{I:KW}
320;126;[ 2, 4, 8 ];0.01;32;FastAbelian;{I:abelianization}
360;38;[ 2, 4, 9 ];0.01;32;FastAbelian;{I:order}
360;38;[ 3, 3, 5 ];0.01;32;FastAbelian;{I:KW}
390;12;[ 2, 3, 10 ];0.01;32;FastAbelian;{I:KW}
392;16;[ 2, 4, 7 ];0.01;32;FastAbelian;{I:abelianization}
432;775;[ 2, 3, 8 ];0.01;32;FastAbelian;{I:order}
448;125;[ 2, 4, 7 ];0.01;32;FastAbelian;{I:abelianization}
576;1316;[ 2, 3, 9 ];0.01;32;FastAbelian;{I:order}
648;208;[ 2, 3, 9 ];0.01;32;FastAbelian;{I:KW}
648;32;[ 2, 3, 9 ];0.01;32;FastAbelian;{I:abelianization}
768;6534;[ 2, 3, 8 ];0.01;32;FastAbelian;{I:KW}
768;6732;[ 2, 3, 8 ];0.01;32;FastAbelian;{I:order}
768;826;[ 2, 3, 8 ];0.01;32;FastAbelian;{I:abelianization}
1296;1201;[ 2, 3, 8 ];0.01;32;FastAbelian;{I:order}
2;1;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 ];0.01;51;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]}
2;1;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 ];0.01;51;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]}
2;1;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 ];0.01;51;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]}
2;1;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 ];0.01;51;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]}
2;1;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 ];0.01;51;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]}
2;1;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2 ];0.01;51;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]}
4;1;[ 2, 2, 2, 4, 4, 4, 4 ];0.01;51;FastAbelian;{[ $.2, $.2, $.2, $.1, $.1, $.1, $.1 * $.2 ]}
4;1;[ 2, 2, 2, 4, 4, 4, 4, 4, 4 ];0.01;51;FastAbelian;{[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1 ]:[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2 ]}
4;1;[ 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 ];0.01;51;FastAbelian;{[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2 ]:[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2 ]:[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]}
4;1;[ 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4 ];0.01;51;FastAbelian;{[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2 ]:[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]:[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2 ]:[ $.2, $.2, $.2, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2 ]}
6;2;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^2, $.2^2, $.2^2, $.2 ]}
6;2;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.2, $.2, $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2 ]}
6;2;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 6, 6 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2, $.2, $.2, $.2, $.2, $.1 * $.2, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.2^2, $.1 * $.2, $.1 * $.2^2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^2, $.2^2, $.2^2, $.2, $.2, $.1 * $.2, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^2, $.2^2, $.2, $.2, $.2, $.1 * $.2, $.1 * $.2^2 ]}
6;2;[ 2, 2, 2, 2, 2, 3, 6 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.2^2, $.1 * $.2 ]}
6;2;[ 2, 2, 3, 6, 6, 6, 6, 6, 6 ];0.01;32;FastAbelian;{[ $.1, $.1, $.2^2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2^2 ]:[ $.1, $.1, $.2^2, $.1 * $.2, $.1 * $.2, $.1 * $.2^2, $.1 * $.2^2, $.1 * $.2^2, $.1 * $.2^2 ]}
6;2;[ 2, 2, 6, 6 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1 * $.2, $.1 * $.2^2 ]}
8;1;[ 2, 8, 8 ];0.01;51;FastAbelian;{[ $.3, $.1 * $.2, $.1 ]}
8;1;[ 2, 8, 8, 8, 8 ];0.01;51;FastAbelian;{[ $.3, $.1, $.1, $.1, $.1 ]:[ $.3, $.1 * $.2 * $.3, $.1 * $.2, $.1, $.1 ]:[ $.3, $.1 * $.3, $.1 * $.3, $.1, $.1 ]}
8;2;[ 2, 2, 2, 2, 4, 4, 8, 8, 8, 8, 8, 8 ];0.01;32;FastAbelian;{I:order}
8;5;[ 2, 4, 4, 4, 4, 4, 4, 4, 8, 8, 8, 8 ];0.01;32;FastAbelian;{I:order}
10;2;[ 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 10 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^3, $.2^3, $.2^3, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2, $.2, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^3, $.2^4, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2^4, $.2^4, $.2, $.1 * $.2 ]}
10;2;[ 2, 2, 2, 2, 2, 2, 5, 10, 10 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^3, $.1 * $.2, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^4, $.1 * $.2^4, $.1 * $.2^2 ]}
10;2;[ 2, 2, 2, 2, 2, 2, 5, 5, 10, 10 ];0.01;32;FastAbelian;{[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2, $.1 * $.2, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^2, $.1 * $.2^4, $.1 * $.2^2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^4, $.2^4, $.1 * $.2, $.1 * $.2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^4, $.2, $.1 * $.2^2, $.1 * $.2^3 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^2, $.2^3, $.1 * $.2^2, $.1 * $.2^3 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.2^3, $.2, $.1 * $.2^4, $.1 * $.2^2 ]}
12;2;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2^2, $.1 * $.2, $.3, $.3, $.3, $.3, $.3, $.3, $.3, $.3, $.3 ]}
12;2;[ 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 6 ];0.01;32;FastAbelian;{[ $.3, $.3, $.3, $.3, $.3, $.2, $.2, $.2^2, $.1, $.1 * $.3, $.2^2 * $.3 ]}
12;2;[ 2, 2, 2, 2, 2, 3, 3, 4, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.3, $.3, $.3, $.3, $.3, $.2, $.2, $.1 ]}
12;2;[ 2, 2, 2, 3, 3, 4, 4, 4, 4, 6 ];0.01;32;FastAbelian;{[ $.3, $.3, $.3, $.2^2, $.2^2, $.1, $.1, $.1 * $.3, $.1 * $.3, $.2^2 * $.3 ]:[ $.3, $.3, $.3, $.2^2, $.2^2, $.1, $.1, $.1, $.1, $.2^2 * $.3 ]}
12;2;[ 2, 2, 2, 3, 3, 4, 4, 6 ];0.01;32;FastAbelian;{[ $.3, $.3, $.3, $.2^2, $.2^2, $.1, $.1 * $.3, $.2^2 * $.3 ]}
12;2;[ 2, 2, 2, 3, 3, 4, 4, 6, 6, 6 ];0.01;32;FastAbelian;{[ $.3, $.3, $.3, $.2, $.2, $.1, $.1 * $.3, $.2 * $.3, $.2 * $.3, $.2^2 * $.3 ]:[ $.3, $.3, $.3, $.2, $.2^2, $.1, $.1 * $.3, $.2^2 * $.3, $.2^2 * $.3, $.2^2 * $.3 ]}
12;2;[ 2, 2, 2, 3, 3, 4, 6, 6, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.3, $.3, $.3, $.2, $.2^2, $.1, $.2 * $.3, $.2 * $.3 ]:[ $.1 * $.2, $.3, $.3, $.3, $.2^2, $.2^2, $.1, $.2^2 * $.3, $.2^2 * $.3 ]:[ $.1 * $.2, $.3, $.3, $.3, $.2, $.2, $.1, $.2 * $.3, $.2^2 * $.3 ]}
12;2;[ 2, 2, 6, 12, 12, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2^2, $.3, $.3, $.2^2 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3, $.3, $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2^2, $.1 * $.2^2, $.3, $.3, $.2^2 * $.3, $.1 * $.2 * $.3 ]}
12;2;[ 2, 2, 6, 6, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2^2, $.3, $.3, $.2 * $.3, $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.3, $.3, $.2^2 * $.3, $.2^2 * $.3, $.1 * $.2 * $.3 ]}
12;2;[ 2, 2, 6, 6, 6, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.1 * $.2, $.3, $.3, $.2 * $.3, $.2 * $.3, $.2^2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2, $.3, $.3, $.2^2 * $.3, $.2^2 * $.3, $.2^2 * $.3 ]}
12;2;[ 2, 2, 6, 6, 6, 6, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.3, $.3, $.2 * $.3, $.2 * $.3, $.2 * $.3, $.2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.3, $.3, $.2 * $.3, $.2 * $.3, $.2^2 * $.3, $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.3, $.3, $.2 * $.3, $.2^2 * $.3, $.2^2 * $.3, $.2^2 * $.3, $.1 * $.2 * $.3 ]}
12;2;[ 2, 4, 4, 4, 4, 4, 4, 6, 6 ];0.01;32;FastAbelian;{[ $.3, $.1, $.1, $.1, $.1, $.1, $.1, $.2 * $.3, $.2^2 * $.3 ]:[ $.3, $.1, $.1, $.1, $.1, $.1 * $.3, $.1 * $.3, $.2 * $.3, $.2^2 * $.3 ]}
12;2;[ 2, 4, 4, 4, 4, 4, 6, 6, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.3, $.1, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.2 * $.3, $.2 * $.3 ]:[ $.1 * $.2, $.3, $.1, $.1, $.1, $.1, $.1, $.2 * $.3, $.2 * $.3 ]:[ $.1 * $.2, $.3, $.1, $.1, $.1, $.1 * $.3, $.1 * $.3, $.2 * $.3, $.2 * $.3 ]}
12;2;[ 2, 4, 4, 4, 4, 6, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.3, $.1, $.1, $.1 * $.3, $.1 * $.3, $.2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.3, $.1, $.1, $.1, $.1 * $.3, $.2 * $.3 ]:[ $.1 * $.2, $.3, $.1, $.1, $.1, $.1, $.2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.3, $.1, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.2 * $.3 ]}
12;2;[ 3, 4, 4, 12, 12, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2^2, $.1 * $.2^2, $.1 * $.2^2, $.2^2, $.1, $.1, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.1 * $.2, $.2^2, $.1, $.1, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.2^2, $.1, $.1, $.1 * $.2^2 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.2^2, $.1, $.1 * $.3 ]:[ $.1 * $.2^2, $.2^2, $.1 * $.3, $.1 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2, $.2^2, $.1, $.1, $.1 * $.2 * $.3, $.1 * $.2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2^2, $.2^2, $.1, $.1 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.2, $.1, $.1, $.1 * $.2 * $.3, $.1 * $.2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.2, $.1, $.1 * $.3 ]:[ $.1 * $.2, $.1 * $.2, $.2^2, $.1, $.1 * $.3, $.1 * $.2 * $.3, $.1 * $.2 * $.3 ]}
12;2;[ 3, 4, 4, 4, 12, 12, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2^2, $.2, $.1, $.1, $.1 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2^2, $.2, $.1, $.1 * $.3, $.1 * $.3, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2^2, $.1 * $.2, $.2, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2^2, $.1 * $.2, $.2, $.1, $.1, $.1 * $.3 ]:[ $.1 * $.2^2, $.1 * $.2^2, $.2, $.1, $.1, $.1, $.1 * $.2 * $.3 ]:[ $.1 * $.2^2, $.2, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.2^2 * $.3, $.1 * $.2 * $.3 ]}
12;2;[ 3, 4, 4, 4, 4, 4, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.2^2, $.1, $.1, $.1, $.1, $.1 * $.3 ]:[ $.1 * $.2, $.2^2, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.1 * $.2, $.2^2, $.1, $.1, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]}
12;2;[ 3, 4, 4, 4, 4, 4, 4, 4, 12 ];0.01;32;FastAbelian;{[ $.1 * $.2, $.2^2, $.1, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.1 * $.2, $.2^2, $.1, $.1, $.1, $.1, $.1, $.1, $.1 ]:[ $.1 * $.2, $.2^2, $.1, $.1, $.1, $.1 * $.3, $.1 * $.3, $.1 * $.3, $.1 * $.3 ]:[ $.1 * $.2, $.2^2, $.1, $.1, $.1, $.1, $.1, $.1 * $.3, $.1 * $.3 ]}
12;5;[ 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 6, 6 ];0.01;32;FastAbelian;{[ $.1, $.1, $.2, $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.2, $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.1, $.1, $.1, $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1, $.1, $.1, $.1, $.2, $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.1, $.1, $.1, $.1, $.1, $.2, $.1 * $.2, $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.1, $.1, $.1, $.2, $.2, $.2, $.1 * $.2, $.3^2 ]:[ $.1, $.1, $.1, $.1, $.2, $.2, $.2, $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1, $.1, $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1, $.1, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.1, $.2, $.2, $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2 ]:[ $.1, $.1, $.1, $.1, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.1, $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.1 * $.2, $.3^2 ]}
12;5;[ 2, 2, 2, 2, 3, 3, 6, 6 ];0.01;32;FastAbelian;{[ $.1, $.2, $.1 * $.2, $.1 * $.2, $.3, $.3, $.1 * $.3^2, $.2 * $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.1, $.1, $.3, $.3 ]:[ $.1 * $.2 * $.3, $.1 * $.2 * $.3^2, $.1, $.1, $.1 * $.2, $.1 * $.2, $.3, $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.1 * $.2, $.1 * $.2, $.3, $.3 ]:[ $.1 * $.2 * $.3, $.1 * $.2 * $.3^2, $.1, $.1, $.2, $.2, $.3, $.3^2 ]:[ $.1 * $.2 * $.3^2, $.1 * $.2 * $.3^2, $.1, $.1, $.2, $.2, $.3, $.3 ]:[ $.1 * $.2 * $.3, $.1, $.1, $.1, $.1 * $.2, $.3, $.3^2, $.1 * $.3^2 ]:[ $.1 * $.2 * $.3, $.1, $.2, $.2, $.1 * $.2, $.3, $.3^2, $.1 * $.3^2 ]:[ $.1 * $.2 * $.3, $.1 * $.2 * $.3^2, $.1, $.1, $.1, $.1, $.3, $.3^2 ]:[ $.1, $.1, $.1, $.2, $.3, $.3, $.1 * $.3^2, $.2 * $.3^2 ]}
12;5;[ 2, 2, 3, 3, 3, 3, 3 ];0.01;32;FastAbelian;{}
